sentence,entities
"please?'
    Hagrid's nose was gently dripping blood.",[]
His eyes were both blackened.,[]
"Harry had not seen him this close-up since his return to the school; he looked utterly woebegone.
    ",['Harry']
"'Course,' said Harry at once, 'course we'll come.'
    ",['Harry']
"He and Hermione edged back along their row of seats, causing much grumbling among the students who had to stand up for them.",['Hermione']
"The people in Hagrid's row were not complaining, merely attempting to make themselves as small as possible.
    ",['Hagrid']
"'I 'ppreciate this, you two, I really do,' said Hagrid as they reached the stairs.",['two']
He kept looking around nervously as they descended towards the lawn below.,[]
"'I jus' hope she doesn' notice us goin'.'
    ",[]
'You mean Umbridge?' said Harry.,"['Umbridge', 'Harry']"
"'She won't, she's got her whole Inquisitorial Squad sitting with her, didn't you see?",['Inquisitorial Squad']
"She must be expecting trouble at the match.'
    ",[]
"'Yeah, well, a bit o' trouble wouldn' hurt,' said Hagrid, pausing to peer around the edge of the stands to make sure the stretch of lawn between there and his cabin was deserted.",['Hagrid']
'Give us more time.,[]
"'
    ",[]
"'What is it, Hagrid?' said Hermione, looking up at him with a concerned expression on her face as they hurried across the grass towards the edge of the Forest.
    ","['Hagrid', 'Forest']"
"'Yeh - yeh'll see in a mo',' said Hagrid, looking over his shoulder as a great roar rose from the stands behind them.","['Yeh', 'Hagrid']"
"'Hey - did someone jus' score?'
    ",[]
"'It'll be Ravenclaw,' said Harry heavily.
    ","['Ravenclaw', 'Harry heavily']"
'Good . . .,[]
good . . .' said Hagrid distractedly.,['Hagrid']
'Tha's good . . .,[]
"'
    ",[]
"They had to jog to keep up with him as he strode across the lawn, looking around with every other step.",[]
"When they reached his cabin, Hermione turned automatically left towards the front door.",['Hermione']
"Hagrid, however, walked straight past it into the shade of the trees on the outermost edge of the Forest, where he picked up a crossbow that was leaning against a tree.",['Forest']
"When he realised they were no longer with him, he turned.
    ",[]
"'We're goin' in here,' he said, jerking his shaggy head behind him.
    ",[]
"'Into the Forest?' said Hermione, perplexed.
    ",[]
"'Yeah,' said Hagrid.",[]
"'C'mon now, quick, before we're spotted!'
    Harry and Hermione looked at each other, then ducked into the cover of the trees behind Hagrid, who was already striding away from them into the green gloom, his crossbow over his arm.","['Harry', 'Hagrid']"
"Harry and Hermione ran to catch up with him.
    ","['Harry', 'Hermione']"
"'Hagrid, why are you armed?' said Harry.
    'Jus' a precaution,' said Hagrid, shrugging his massive shoulders.
    ","['Harry', 'Jus', 'Hagrid']"
"'You didn't bring your crossbow the day you showed us the Thestrals,' said Hermione timidly.
    ",['the day']
"'Nah, well, we weren' goin' in so far then,' said Hagrid.","['Nah', 'Hagrid']"
"'An' anyway, tha' was before Firenze left the Forest, wasn' it?'
    ","['Firenze', 'Forest']"
'Why does Firenze leaving make a difference?',['Firenze']
"asked Hermione curiously
    ""Cause the other centaurs are good an' riled at me, tha's why,' said Hagrid quietly, glancing around.","['Hermione', 'Hagrid']"
"They used ter be - well, yeh couldn' call 'em friendly - but we got on all righ'.",[]
"Kept 'emselves to 'emselves, bu' always turned up if I wanted a word.",[]
Not any more.,[]
"'
    ",[]
"He sighed deeply.
    ",[]
"'Firenze said they're angry because he went to work for Dumbledore,' Harry said, tripping on a protruding root because he was busy watching Hagrid's profile.
    ","['Firenze', 'Dumbledore', 'Harry', 'Hagrid']"
"'Yeah,' said Hagrid heavily.",['Hagrid']
',[]
"Well, angry doesn' cover it.","[""doesn'""]"
Ruddy livid.,[]
"If I hadn' stepped in, I reckon they'd've kicked Firenze ter death - '
    They attacked him?' said Hermione, sounding shocked.
    ",['Firenze']
"'Yep,' said Hagrid gruffly, forcing his way through several low-hanging branches.",['Hagrid']
"'He had half the herd on to him.'
    ",['half']
"'And you stopped it?' said Harry, amazed and impressed.",['Harry']
"'By yourself?'
    'Course I did, couldn't stand by an' watch 'em kill 'im, cou!d I?'",[]
said Hagrid.,['Hagrid']
"'Lucky I was passin', really . . .",[]
an' I'd've thought Firenze mighta remembered tha' before he started sendin' me stup d,['Firenze']
warnin's!',[]
"he added hotly and unexpectedly.
    ",[]
"Harry and Hermione looked at each other, startled, but Hagrid, scowling, did not elaborate.
    ","['Harry', 'Hagrid']"
"'Anyway,' he said, breathing a little more heavily than usud, 'since then the other centaurs've bin livid with me, an' the trouble is they've got a lot of influence in the Forest . . .",['Forest']
cleverest creatures in here.,[]
"'
    ",[]
"'Is that why we're here, Hagrid?' asked Hermione.","['Hagrid', 'Hermione']"
"The centaurs?'
    'Ah, no,' said Hagrid, shaking his head dismissively, 'no, it's not them.",['Hagrid']
"Well, o' course, they could complicate the problem, yeah . . .",[]
"but yeh'll see what I mean in a bit.'
    ",[]
"On this incomprehensible note he fell silent and forged a little ahead, taking one stride for every three of theirs, so that they had great trouble keeping up with him.
    ","['one', 'three']"
The path was becoming increasingly overgrown and the trees grew so closely together as they walked further and further into the Forest that it was as dark as dusk.,['Forest']
"They were soon a long way past the clearing where Hagrid had shown them the Thestrals, but Harry felt no sense of unease until Hagrid stepped unexpectedly off the path and began wending his way in and out of trees towards the dark heart of the Forest.
    ","['Hagrid', 'Harry', 'Hagrid', 'Forest']"
"'Hagrid!' said Harry, fighting his way through thickly knotted brambles, over which Hagrid had stepped with ease, and remembering very vividly what had happened to him on the other occasion he had stepped off the Forest path.","['Hagrid', 'Harry', 'Hagrid', 'Forest']"
"'Where are we going?'
    'Bit further,' said Hagrid over his shoulder.",['Hagrid']
"'C'mon, Harry . . .",['Harry']
"we need ter keep together now.'
    ",[]
"It was a great struggle to keep up with Hagrid, what with branches and thickets of thorn through which Hagrid marched as easily as if they were cobwebs, but which snagged Harry and Hermione's robes, frequently entangling them so severely that they had to stop for minutes at a time to free themselves.","['Hagrid', 'Hagrid', 'Harry', 'Hermione', 'minutes']"
Harry's arms and legs were soon covered in small cuts and scratches.,['Harry']
They were so deep in the Forest now that sometimes all Harry could see of Hagrid in the gloom was a massive dark shape ahead of him.,"['Forest', 'Harry', 'Hagrid']"
Any sound seemed threatening in the muffled silence.,[]
"The breaking of a twig echoed loudly and the tiniest rustle of movement, even though it might have been made by an innocent sparrow, caused Harry to peer through the gloom for a culprit.",['Harry']
"It occurred to him that he had never managed to get this far into the Forest without meeting some kind of creature; their absence struck him as rather ominous.
    ",['Forest']
"'Hagrid, would it be all right if we lit our wands?' said Hermione quietly.
    ",[]
'Er . . .,[]
"all righ',' Hagrid whispered back.",['Hagrid']
"Tn fact - '
    He stopped suddenly and turned around; Hermione walked right into him and was knocked over backwards.",['Hermione']
"Harry caught her just before she hit the Forest floor.
    ","['Harry', 'Forest']"
"'Maybe we bes' jus' stop fer a momen', so I can . . .",[]
"fill yeh in,' said Hagrid.","['fill yeh', 'Hagrid']"
"'Before we ge' there, like.'
    'Good!' said Hermione, as Harry set her back on her feet.","['Hermione', 'Harry']"
They both murmured 'Lumos/' and their wand-tips ignited.,[]
"Hagrid's face swam through the gloom by the light of the two wavering beams and Harry saw again that he looked nervous and sad.
    ","['two', 'Harry']"
"'Righ',' said Hagrid.","['Righ', 'Hagrid']"
',[]
Well . . .,[]
see . . .,[]
the thing is . . .,[]
"'
    ",[]
"He took a great breath.
    ",[]
"'Well, there's a good chance I'm goin' ter be gettin' the sack any day now,' he said.
    ",[]
"Harry and Hermione looked at each other, then back at him
    '",['Harry']
But you've lasted this long - ' Hermione said tentatively.,[]
"'What makes you think - '
    'Umbridge reckons it was me that put tha' Niffler in her office.'
    ",['Umbridge']
"'And was it?' said Harry, before he could stop himself.
    ",['Harry']
"'No, it ruddy well wasn'!'",[]
said Hagrid indignantly.,[]
'On'y any-thin' ter do with magical creatures an' she thinks it's got somethin' ter do with me.,[]
Yeh know she's bin lookin' fer a chance ter get rid of me ever since I got back.,"['Yeh', ""bin lookin'""]"
"I don' wan' ter go, o' course, but if it wasn' fer . . .",[]
well . . .,[]
"the special circumstances I'm abou' ter explain to yeh, I'd leave righ' now, before she's go' the chance ter do it in front o' the whole school, like she did with Trelawney'
    Harry and Hermione both made noises of protest, but Hagrid overrode them with a wave of one of his enormous hands.
    ","['Trelawney', 'Harry', 'Hagrid', 'one']"
"'It's not the end o' the world, I'll be able ter help Dumbledo-e once I'm outta here, I can be useful ter the Order.","['Dumbledo', 'Order']"
Air,[]
"you lot'll have Grubbly-Plank, yeh'll - yeh'll get through yer exams fine . . .","['Grubbly-Plank', ""yeh'll - yeh'll""]"
"'
    ",[]
"His voice trembled and broke.
    ",[]
"'Don' worry abou' me,' he said hastily, as Hermione made to pat his arm.",['Don']
He pulled his enormous spotted handkerchief from the pocket of his waistcoat and mopped his eyes with it.,[]
',[]
"Look, I wouldn' be tellin' yer this at all if I didn' have ter.",[]
"See, if I go . . .",[]
"well, I can' leave withou' . . .",[]
withou' tellin' someone .,"['withou', 'tellin']"
. .,[]
because I'll - I'll need yeh two ter help me.,['two']
"An' Ron, if he's willin'.'
    'Of course we'll help you,' said Harry at once.","['Ron', 'Harry']"
"'What do you want us to do?'
    ",[]
"Hagrid gave a great sniff and patted Harry wordlessly on the shoulder with such force Harry was knocked sideways into a tree.
    ","['Harry', 'Harry']"
