sentence,entities
"He opened the back of the camera.
  ",[]
"""Good gracious!"" said Madam Pomfrey.
  ",['Madam Pomfrey']
A jet of steam had hissed out of the camera.,[]
"Harry, three beds away, caught the acrid smell of burnt plastic.
  ","['Harry', 'three']"
"""Melted,"" said Madam Pomfrey wonderingly.",['Pomfrey']
"""All melted...""
  ""What does this mean, Albus?""",['Albus']
"Professor McGonagall asked urgently.
  ",['McGonagall']
"""It means,"" said Dumbledore, ""that the Chamber of Secrets is indeed open again.","['Dumbledore', 'the Chamber of Secrets']"
"""
  Madam Pomfrey clapped a hand to her mouth.",['Pomfrey']
"Professor McGonagall stared at Dumbledore.
  ","['McGonagall', 'Dumbledore']"
"*180*
  ""But, Albus ...","['180', 'Albus']"
"surely ... who?""",[]
"""The question is not who,"" said Dumbledore, his eyes on Colin.","['Dumbledore', 'Colin']"
"""The question is, how . . . .""",[]
"And from what Harry could see of Professor McGonagall's shad owy face, she didn't understand this any better than he did.
  ","['Harry', 'McGonagall']"
"CHAPTER ELEVEN
  THE D-KJEL]ING C-L-IJIB
  Harry woke up on Sunday morning to find the dormitory blazing with winter sunlight and his arm reboned but very stiff.","['Harry', 'Sunday', 'morning', 'winter']"
"He sat up quickly and looked over at Colin's bed, but it had been blocked from view by the high curtains Harry had changed behind yesterday.","['Colin', 'Harry', 'yesterday']"
"Seeing that he was awake, Madam Pomfrey came bustling over with a breakfast tray and then began bending and stretching his arm and fingers.
  ",['Pomfrey']
"""All in order,"" she said as he clumsily fed himself porridge lefthanded.",['fed']
"""When you've finished eating, you may leave.",[]
"""
  Harry dressed as quickly as he could and hurried off to Gryffindor Tower, desperate to tell Ron and Hermione about Colin and Dobby, but they weren't there.","['Harry', 'Gryffindor Tower', 'Ron', 'Hermione', 'Colin', 'Dobby']"
"Harry left to look for them, wondering where they could have got to and feeling slightly hurt that they weren't interested in whether he had his bones back or not.
  ",['Harry']
"*182*
  As Harry passed the library, Percy Weasley strolled out of it, looking in far better spirits than last time they'd met.
  ","['182', 'Harry', 'Percy Weasley']"
"""Oh, hello, Harry,"" he said.",['Harry']
"""Excellent flying yesterday, really excellent.",['yesterday']
Gryffindor has just taken the lead for the House Cup you earned fifty points!,"['Gryffindor', 'the House Cup', 'fifty']"
"""
  ""You haven't seen Ron or Hermione, have you?"" said Harry.
  ","['Ron', 'Harry']"
"""No, I haven't,"" said Percy, his smile fading.",['Percy']
"""I hope Ron's not in another girls' toilet .....
  ",['Ron']
"Harry forced a laugh, watched Percy walk out of sight, and then headed straight for Moaning Myrtle's bathroom.","['Harry', 'Percy', ""Moaning Myrtle's""]"
"He couldn't see why Ron and Hermione would be in there again, but after making sure that neither Filch nor any prefects were around, he opened the door and heard their voices coming from a locked stall.
  ","['Ron', 'Filch']"
"""It's me,"" he said, closing the door behind him.",[]
"There was a clunk, a splash, and a gasp from within the stall and he saw Hermione's eye peering through the keyhole.
  ",['Hermione']
"`Harry!""",['Harry']
she said.,[]
"""You gave us such a fright - come in how's your arm?""
  ""Fine,"" said Harry, squeezing into the stall.",['Harry']
"An old cauldron was perched on the toilet, and a crackling from under the rim told Harry they had lit a fire beneath it.",['Harry']
"Conjuring up portable, waterproof fires was a speciality of Hermione's.
  ",['Hermione']
"""We'd've come to meet you, but we decided to get started on the Polyjuice Potion,"" Ron explained as Harry, with difficulty, locked the stall again.","['the Polyjuice Potion', 'Ron', 'Harry']"
"""We've decided this is the safest place to hide it.",[]
"""
  Harry started to tell them about Colin, but Hermione interrupted.
  ","['Harry', 'Colin']"
"""We already know - we heard Professor McGonagall telling
  Professor Flitwick this morning.","['McGonagall', 'Flitwick']"
"That's why we decided we'd better get going -""
  ""The sooner we get a confession out of Malfoy, the better,"" snarled Ron.","['Malfoy', 'Ron']"
"""D'you know what I think?",[]
"He was in such a foul temper after the Quidditch match, he took it out on Colin.","['Quidditch', 'Colin']"
"""
  ""There's something else,"" said Harry, watching Hermione tearing bundles of knotgrass and throwing them into the potion.",['Harry']
"""Dobby came to visit me in the middle of the night.",['Dobby']
"""
  Ron and Hermione looked up, amazed.",['Ron']
Harry told them everything Dobby had told him - or hadn't told him.,"['Harry', 'Dobby']"
"Hermione and Ron listened with their mouths open.
  ",['Ron']
"""The Chamber of Secrets has been opened before?""",['The Chamber of Secrets']
"Hermione said.
  ",[]
"""This settles it,"" said Ron in a triumphant voice.",['Ron']
"""Lucius Malfoy must've opened the Chamber when he was at school here and now he's told dear old Draco how to do it.","['Lucius Malfoy', 'Chamber', 'Draco']"
It's obvious.,[]
"Wish Dobby'd told you what kind of monster's in there, though.",[]
I want to know how come nobody's noticed it sneaking around the school.,[]
"""
  ""Maybe it can make itself invisible,"" said Hermione, prodding leeches to the bottom of the cauldron.",['Hermione']
"""Or maybe it can disguise itself - pretend to be a suit of armor or something - I've read about Chameleon Ghouls -""
  ""You read too much, Hermione,"" said Ron, pouring dead lacewings on top of the leeches.","['Chameleon Ghouls', 'Ron']"
"He crumpled up the empty lacewing bag and looked at Harry.
  ",['Harry']
"""So Dobby stopped us from getting on the train and broke your
  arm		He shook his head.",['Dobby']
"""You know what, Harry?",['Harry']
"If he doesn't
  stop trying to save your life he's going to kill you.",[]
"""
  *184*
  The news that Colin Creevey had been attacked and was now lying as though dead in the hospital wing had spread through the entire school by Monday morning.","['184', 'Colin Creevey', 'Monday', 'morning']"
The air was suddenly thick with rumor and suspicion.,[]
"The first years were now moving around the castle in tight-knit groups, as though scared they would be attacked if they ventured forth alone.
  ",['The first years']
"Ginny Weasley, who sat next to Colin Creevey in Charms, was distraught, but Harry felt that Fred and George were going the wrong way about cheering her up.","['Ginny Weasley', 'Colin Creevey', 'Harry', 'Fred and George']"
They were taking turns covering themselves with fur or boils and jumping out at her from behind statues.,[]
"They only stopped when Percy, apoplectic with rage, told them he was going to write to Mrs. Weasley and tell her Ginny was having nightmares.
  ","['Percy', 'Weasley', 'Ginny']"
"Meanwhile, hidden from the teachers, a roaring trade in talismans, amulets, and other protective devices was sweeping the school.",['talismans']
"Neville Longbottom bought a large, evil-smelling green onion, a pointed purple crystal, and a rotting newt tail before the other Gryffindor boys pointed out that he was in no danger; he was a pure- blood, and therefore unlikely to be attacked.
  ","['Neville Longbottom', 'Gryffindor']"
"""They went for Filch first,"" Neville said, his round face fearful.","['Filch', 'first', 'Neville']"
"""And everyone knows I'm almost a Squib.",['Squib']
"""
  In the second week of December Professor McGonagall came around as usual, collecting names of those who would be staying at school for Christmas.","['the second week of December', 'McGonagall', 'Christmas']"
"Harry, Ron, and Hermione signed her list; they had heard that Malfoy was staying, which struck them as very suspicious.","['Harry, Ron', 'Hermione', 'Malfoy']"
"The holidays would be the perfect time to use the Polyjuice Potion and try to worm a confession out of him.
  ",['the Polyjuice Potion']
"Unfortunately, the potion was only half finished.",['only half']
"They still
  * 3-85*
  needed the bicorn horn and the boomslang skin, and the only place they were going to get them was from Snape's private stores.","['3-85', 'Snape']"
"Harry privately felt he'd rather face Slytherin's legendary monster than let Snape catch him robbing his office.
  ","['Harry', 'Slytherin', 'Snape']"
"""What we need,"" said Hermione briskly as Thursday afternoon's double Potions lesson loomed nearer, ""is a diversion.","['Thursday', 'afternoon', 'Potions']"
Then one of us can sneak into Snape's office and take what we need.,"['one', 'Snape']"
"""
  Harry and Ron looked at her nervously.
  ","['Harry', 'Ron']"
"""I think Id better do the actual stealing,"" Hermione continued in a matter-of-fact tone.",[]
"""You two will be expelled if you get into any more trouble, and I've got a clean record.",['two']
"So all you need to do is cause enough mayhem to keep Snape busy for five minutes or so.
  ","['Snape', 'five minutes']"
Harry smiled feebly.,['Harry']
"Deliberately causing mayhem in Snape's Potions class was about as safe as poking a sleeping dragon in the eye.
  ",['Snape']
Potions lessons took place in one of the large dungeons.,['one']
Thursday afternoon's lesson proceeded in the usual way.,"['Thursday', 'afternoon']"
"Twenty cauldrons stood steaming between the wooden desks, on which stood brass scales and jars of ingredients.",['Twenty']
"Snape prowled through the fumes, making waspish remarks about the Gryffindors' work while the Slytherins sniggered appreciatively.","['Snape', 'Gryffindors', 'Slytherins']"
"Draco Malfoy, who was Snape's favorite student, kept flicking puffer-fish eyes at Ron and Harry, who knew that if they retaliated they would get detention faster than you could say ""Unfair.","['Draco Malfoy', 'Snape', 'Ron', 'Harry']"
"""
  Harry's Swelling Solution was far too runny, but he had his mind on more important things.",['Harry']
"He was waiting for Hermione's signal, and he hardly listened as Snape paused to sneer at his watery
  *186*
  potion.","['Hermione', 'Snape', '186']"
"When Snape turned and walked off to bully Neville, Hermione caught Harry's eye and nodded.
  ","['Snape', 'Neville', 'Hermione', 'Harry']"
"Harry ducked swiftly down behind his cauldron, pulled one of Fred's Filibuster fireworks out of his pocket, and gave it a quick prod with his wand.","['Harry', 'one', 'Fred']"
The firework began to fizz and sputter.,[]
"Knowing he had only seconds, Harry straightened up, took aim, and lobbed it into the air; it landed right on target in Goyle's cauldron.
  ","['only seconds', 'Harry', 'Goyle']"
"Goyle's potion exploded, showering the whole class.",['Goyle']
People shrieked as splashes of the Swelling Solution hit them.,['the Swelling Solution']
"Malfoy got a faceful and his nose began to swell like a balloon; Goyle blundered around, his hands over his eyes, which had expanded to the size of a dinner plate - Snape was trying to restore calm and find out what had happened.","['Malfoy', 'Goyle']"
"Through the confusion, Harry saw Hermione slip quietly into Snape's office.
  ","['Harry saw Hermione', 'Snape']"
"""Silence! SILENCE!""",[]
Snape roared.,[]
"""Anyone who has been splashed, come here for a Deflating Draft - when I find out who did this -""
  Harry tried not to laugh as he watched Malfoy hurry forward, his head drooping with the weight of a nose like a small melon.","['Harry', 'Malfoy']"
"As half the class lumbered up to Snape's desk, some weighted down with arms like clubs, others unable to talk through gigantic puffedup lips, Harry saw Hermione slide back into the dungeon, the front of her robes bulging.
  ","['half', 'Snape', 'Harry saw Hermione']"
"When everyone had taken a swig of antidote and the various swellings had subsided, Snape swept over to Goyle's cauldron and scooped out the twisted black remains of the firework.","['Snape', 'Goyle']"
"There was a sudden hush.
  ",[]
"*187*
  ""If I ever find out who threw this,"" Snape whispered, ""I shall make sure that person is expelled.","['187', 'Snape']"
"""
  Harry arranged his face into what he hoped was a puzzled expression.",['Harry']
"Snape was looking right at him, and the bell that rang ten minutes later could not have been more welcome.
  ","['Snape', 'ten minutes later']"
