sentence,entities
"""You what?' said Harry.
  ",['Harry']
"""I don't know what made me do it!""",[]
Ron gasped again.,['Ron']
"""What was I playing at?",[]
There were people - all around - I've gone mad - everyone watching!,[]
"I was just walking past her in the entrance hall - she was standing there talking to Diggory - and it sort of came over me - and I asked her!""
  Ron moaned and put his face in his hands.","['Diggory', 'Ron']"
"He kept talking, though the words were barely distinguishable.
  ",[]
"""She looked at me like I was a sea slug or something.",[]
Didn't even answer.,[]
And then - I dunno - I just sort of came to my senses and ran for it.,[]
"""
  ""She's part veela,"" said Harry.",['Harry']
"""You were right - her grandmother was one.",[]
"It wasn't your fault, I bet you just walked past when she was turning on the old charm for Diggory and got a blast of it -",['Diggory']
but she was wasting her time.,[]
He's going with Cho Chang.,['Cho Chang']
"""
  Ron looked up.
  ",['Ron']
"""I asked her to go with me just now,"" Harry said dully, ""and she told me.",['Harry']
"""
  Ginny had suddenly stopped smiling.
  ",['Ginny']
"""This is mad,"" said Ron.",['Ron']
"""We're the only ones left who haven't got anyone - well, except Neville.",['Neville']
Hey - guess who he asked?,[]
"Hermione!""
  ""What?"" said Harry, completely distracted by this startling news.
  ",['Harry']
"""Yeah, I know!""",[]
"said Ron, some of the color coming back into his face as he started to laugh.",['Ron']
"""He told me after Potions!",['Potions']
"Said she's always been really nice, helping him out with work and stuff-",['Said']
but she told him she was already going with someone.,[]
Ha!,[]
"As if!
  She just didn't want to go with Neville ...",['Neville']
"I mean, who would?""
  ""Don't!"" said Ginny, annoyed.",['Ginny']
"""Don't laugh -""
  Just then Hermione climbed in through the portrait hole.
  ",[]
"""Why weren't you two at dinner?"" she said, coming over to join them.
  ",['two']
"""Because - oh shut up laughing, you two - because they've both just been turned down by girls they asked to the ball!""",['two']
"said Ginny.
  ",['Ginny']
"That shut Harry and Ron up.
  ","['Harry', 'Ron']"
"""Thanks a bunch, Ginny,"" said Ron sourly.
  ","['Ginny', 'Ron sourly']"
"""All the good-looking ones taken, Ron?"" said Hermione loftily.",['Ron']
"""Eloise Midgen starting to look quite pretty now, is she?",['Midgen']
"Well, I'm sure you'll find someone somewhere who'll have you.",[]
"""
  ",[]
"But Ron was staring at Hermione as though suddenly seeing her in a whole new light.
  ",['Ron']
"""Hermione, Neville's right - you are a girl. . . .",['Neville']
"""
  ""Oh well spotted,"" she said acidly.
  ",[]
"""Well - you can come with one of us!""
  ""No, I can't,"" snapped Hermione.
  ",[]
"""Oh come on,"" he said impatiently, ""we need partners, we're going to look really stupid if we haven't got any, everyone else has . . .",[]
"""
  ""I can't come with you,"" said Hermione, now blushing, ""because I'm already going with someone.",['Hermione']
"""
  ""No, you're not!"" said Ron.",['Ron']
"""You just said that to get rid of Neville!""
  ",['Neville']
"""Oh did I?"" said Hermione, and her eyes flashed dangerously.",['Hermione']
"""Just because it's taken you three years to notice, Ron, doesn't mean no one else has spotted I'm a girl!""
  Ron stared at her.","['three years', 'Ron', 'Ron']"
"Then he grinned again.
  ",[]
"""Okay, okay, we know you're a girl,"" he said.",[]
"""That do?",[]
"Will you come now?""
  ""I've already told you!""",[]
Hermione said very angrily.,[]
"""I'm going with someone else!""
  ",[]
"And she stormed off toward the girls' dormitories again.
  ",[]
"""She's lying,"" said Ron flatly, watching her go.
  ",['Ron']
"""She's not,"" said Ginny quietly.
  ",['Ginny']
"""Who is it then?"" said Ron sharply.
  ",['Ron']
"""I'm not telling you, it's her business,"" said Ginny.
  ",['Ginny']
"""Right,"" said Ron, who looked extremely put out, ""this is getting stupid.",['Ron']
"Ginny, you can go with Harry, and I'll just -""
  ""I can't,"" said Ginny, and she went scarlet too.","['Ginny', 'Harry', 'Ginny']"
"""I'm going with - with Neville.",['Neville']
"He asked me when Hermione said no, and I thought. . .",['Hermione']
well. . .,[]
"I'm not going to be able to go otherwise, I'm not in fourth year.""",['fourth year']
She looked extremely miserable.,[]
"""I think I'll go and have dinner,"" she said, and she got up and walked off to the portrait hole, her head bowed.
  ",[]
"Ron goggled at Harry.
  ""What's got into them?"" he demanded.
  ","['Ron', 'Harry']"
But Harry had just seen Parvati and Lavender come in through the portrait hole.,"['Harry', 'Parvati']"
"The time had come for drastic action.
  ",[]
"""Wait here,"" he said to Ron, and he stood up, walked straight up to Parvati, and said, ""Parvati?","['Ron', 'Parvati', 'Parvati']"
"Will you go to the ball with me?""
  Parvati went into a fit of giggles.",['Parvati']
"Harry waited for them to subside, his fingers crossed in the pocket of his robes.
  ",['Harry']
"""Yes, all right then,"" she said finally, blushing furiously.
  ",[]
"""Thanks,"" said Harry, in relief.",['Harry']
"""Lavender - will you go with Ron?""
  ""She's going with Seamus,"" said Parvati, and the pair of them giggled harder than ever.
  ","['Ron', 'Seamus', 'Parvati']"
"Harry sighed.
  ",['Harry']
"""Can't you think of anyone who'd go with Ron?"" he said, lowering his voice so that Ron wouldn't hear.
  ","['Ron', 'Ron']"
"""What about Hermione Granger?"" said Parvati.
  ","['Hermione Granger', 'Parvati']"
"""She's going with someone else.",[]
"""
  Parvati looked astonished.
  ",['Parvati']
"""Ooooh - who?""",[]
"she said keenly.
  ",[]
Harry shrugged.,['Harry']
"""No idea,"" he said.",[]
"""So what about Ron?""
  ""Well. . .""",['Ron']
"said Parvati slowly, ""I suppose my sister might. . .",['Parvati']
"Padma, you know ... in Ravenclaw.","['Padma', 'Ravenclaw']"
I'll ask her if you like.,[]
"""
  ""Yeah, that would be great,"" said Harry.",['Harry']
"""Let me know, will you?""
  ",[]
"And he went back over to Ron, feeling that this ball was a lot more trouble than it was worth, and hoping very much that Padma Patil's nose was dead center.
  ","['Ron', ""Padma Patil's""]"
"CHAPTER TWENTY-THREE - THE YULE BALL
  ",[]
Despite the very heavy load of homework that the fourth years had been given for the holidays.,"['the fourth years', 'the holidays']"
"Harry was in no mood to work when term ended, and spent the week leading up to Christmas enjoying himself as fully as possible along with everyone else.","['Harry', 'the week', 'Christmas']"
"Gryffindor Tower was hardly less crowded now than during term-time; it seemed to have shrunk slightly too, as its inhabitants were being so much rowdier than usual.",['Gryffindor Tower']
"Fred and George had had a great success with their Canary Creams, and for the first couple of days of the holidays, people kept bursting into feather all over the place.","['Fred and George', 'the first couple of days of the holidays']"
"Before long, however, all the Gryffindors had learned to treat food anybody else offered them with extreme caution, in case it had a Canary Cream concealed in the center, and George confided to Harry that he and Fred were now working on developing something else.","['Gryffindors', 'Canary Cream', 'George', 'Harry', 'Fred']"
Harry made a mental note never to accept so much as a crisp from Fred and George in future.,"['Harry', 'Fred and George']"
"He still hadn't forgotten Dudley and the Ton-Tongue Toffee.
  ","['Dudley', 'the Ton-Tongue Toffee']"
Snow was falling thickly upon the castle and its grounds now.,['Snow']
"The pale blue Beauxbatons carriage looked like a large, chilly, frosted pumpkin next to the iced gingerbread house that was Hagrid's cabin, while the Durmstrang ship's portholes were glazed with ice, the rigging white with frost.","['Beauxbatons', 'Hagrid', 'Durmstrang']"
"The house-elves down in the kitchen were outdoing themselves with a series of rich, warming stews and savory puddings, and only Fleur Delacour seemed to be able to find anything to complain about.
  ",['Fleur Delacour']
"""It is too 'eavy, all zis 'Ogwarts food,"" they heard her saying grumpily as they left the Great Hall behind her one evening (Ron skulking behind Harry, keen not to be spotted by Fleur).","['the Great Hall', 'one evening', 'Ron', 'Harry', 'Fleur']"
"""I will not fit into my dress robes!""
  ""Oooh there's a tragedy,"" Hermione snapped as Fleur went out into the entrance hall.",['Fleur']
"""She really thinks a lot of herself, that one, doesn't she?""
  ""Hermione - who are you going to the ball with?"" said Ron.
  ",['Ron']
"He kept springing this question on her, hoping to startle her into a response by asking it when she least expected it.",[]
"However, Hermione merely frowned and said, ""I'm not telling you, you'll just make fun of me.",['Hermione']
"""
  ""You're joking, Weasley!"" said Malfoy, behind them.","['Weasley', 'Malfoy']"
"""You're not telling me someone's asked that to the ball?",[]
Not the long-molared Mudblood?,['Mudblood']
"""
  ; Harry and Ron both whipped around, but Hermione said loudly, waving to somebody over Malfoys shoulder, ""Hello, Professor Moody!","['Harry', 'Ron', 'Hermione', 'Malfoys', 'Moody']"
"""
  Malfoy went pale and jumped backward, looking wildly around for Moody, but he was still up at the staff table, finishing his stew.
  ","['Malfoy', 'Moody']"
"""Twitchy little ferret, aren't you, Malfoy?"" said Hermione scathingly, and she, Harry, and Ron went up the marble staircase laughing heartily.
  ","['Malfoy', 'Harry', 'Ron']"
"""Hermione,"" said Ron, looking sideways at her, suddenly frowning, ""your teeth ...""
  ""What about them?"" she said.
  ",['Ron']
"""Well, they're different.",[]
. .,[]
I've just noticed. . . .,[]
"""
  ""Of course they are - did you expect me to keep those fangs Malfoy gave me?""
  ""No, I mean, they're different to how they were before he put that hex on you. . .",['Malfoy']
".
  ",[]
They're all... straight and - and normal-sized.,[]
"""
  Hermione suddenly smiled very mischievously, and Harry noticed it too: It was a very different smile from the one he remembered.
  ",['Harry']
"""Well. . .",[]
"when I went up to Madam Pomfrey to get them shrunk, she held up a mirror and told me to stop her when they were back to how they normally were,"" she said.",['Pomfrey']
"""And I just. .",[]
.,[]
"let her carry on a bit.""",[]
She smiled even more widely.,[]
"""Mum and Dad won't be too pleased.",['Mum and Dad']
"I've been trying to persuade them to let me shrink them for ages, but they wanted me to carry on with my braces.",[]
"You know, they're dentists, they just don't think teeth and magic should - look!",[]
Pigwidgeons back!,[]
"""
  Ron's tiny owl was twittering madly on the top of the icicle-laden banisters, a scroll of parchment tied to his leg.",['Ron']
"People passing him were pointing and laughing, and a group of third-year girls paused and said, ""Oh look at the weeny owl!",['third-year']
"Isn't he cute?""
  Stupid little feathery git!""",[]
"Ron hissed, hurrying up the stairs and snatching up Pigwidgeon.",['Ron']
"""You bring letters to the addressee!",['addressee']
You don't hang around showing off!,[]
"""
  Pigwidgeon hooted happily, his head protruding over Ron's fist.",['Ron']
"The third-year girls all looked very shocked.
  ",['third-year']
"""Clear off!""",[]
"Ron snapped at them, waving the fist holding Pigwidgeon, who hooted more
  happily than ever as he soared through the air.","['Ron', 'Pigwidgeon']"
"""Here - take it, Harry,"" Ron added in an undertone as the third-year girls scuttled away looking scandalized.","['Harry', 'Ron', 'third-year']"
