sentence,entities
"""
  A sudden sound from the corner of Hagrid's cabin made Harry, Ron, and Hermione whip around.","['Hagrid', 'Harry, Ron', 'Hermione']"
"Buckbeak the hippogriff was lying in the corner, chomping on something that was oozing blood all over the floor.
  ",[]
"""I couldn' leave him tied up out there in the snow!""",[]
choked Hagrid.,['Hagrid']
"""All on his own!",[]
At Christmas.,['Christmas']
"""
  Harry, Ron, and Hermione looked at one another.","['Harry, Ron', 'Hermione']"
"They had never seen eye to eye with Hagrid about what he called ""interesting creatures"" and other people called ""terrifying monsters.""",['Hagrid']
"Or' the other hand, there didn't seem to be any particular harm in Buckbeak.",['Buckbeak']
"In fact, by Hagrid's usual standards, he was positively cute.
  ",['Hagrid']
"""You'll have to put up a good strong defense, Hagrid,"" said Hermione, sitting down and laying a hand on Hagrid's massive forearm.","['Hagrid', 'Hermione', 'Hagrid']"
"""I'm sure you can prove Buckbeak is safe.",['Buckbeak']
"""
  ""Won't make no diff'rence!""",[]
sobbed Hagrid.,['Hagrid']
"""Them Disposal devils, they're all in Lucius Malfoy's pocket!","[""Lucius Malfoy's""]"
Scared o' him!,"[""Scared o'""]"
"Ad if I lose the case, Buckbeak --""
  Hagrid drew his finger swiftly across his throat, then gave a great wail and lurched forward, his face in his arms.
  ",['Buckbeak']
"""What about Dumbledore, Hagrid?"" said Harry.
  ",['Harry']
"""He's done more'n enough fer me already,"" groaned Hagrid.",['Hagrid']
"""Got enough on his plate what with keepin' them dementors outta the castle, an' Sirius Black lurkin' around --""
  Ron and Hermione looked quickly at Harry, as though expecting him to start berating Hagrid for not telling him the truth about Black.","['Ron', 'Harry', 'Hagrid']"
"But Harry couldn't bring himself to do it, not now that he saw Hagrid so miserable and scared.
  ","['Harry', 'Hagrid']"
"""Listen, Hagrid,"" he said, ""you can't give up.",[]
"Hermione's right, You just need a good defense.",[]
"You can call us as witnesses --""
  ""I'm sure I've read about a case of hippogriff-baiting,"" said Hermione thoughtfully, ""where the hippogriff got off I'll look it up for you, Hagrid, and see exactly what happened.",['Hagrid']
"""
  Hagrid howled still more loudly.",[]
"Harry and Hermione looked at Ron to help them.
  ","['Harry', 'Hermione', 'Ron']"
"""Er -- shall I make a cup of tea?"" said",[]
"Ron.
  Harry stared at him.
  ","['Ron', 'Harry']"
"""It's what my mum does whenever someone's upset,"" Ron muttered, shrugging.
  ",['Ron']
"At last, after many more assurances of help, with a steaming mug of tea in front of him, Hagrid blew his nose on a handkerchief the size of a tablecloth and said, ""Yer right.",['Hagrid']
I can' afford to go ter pieces.,[]
"Gotta pull meself together.....
  ",[]
"Fang the boarhound came timidly out from under the table and laid his head on Hagrid's knee.
  ",['Hagrid']
"""I've not bin meself lately,"" said Hagrid, stroking Fang with one hand and mopping his face with the other.","['Hagrid', 'Fang']"
"""Worried abou' Buckbeak, an' no one likin' me classes --""
  ""We do like them!"" lied Hermione at once.
  ",['one']
"""Yeah, they're great!"" said Ron, crossing his fingers under the table.",['Ron']
"""Er -- how are the flobberworms?""
  ""Dead,"" said Hagrid gloomily.",['Hagrid']
"""Too much lettuce.",[]
"""
  ""Oh no!"" said Ron, his lip twitching.
  ",['Ron']
"""An' them dementors make me feel ruddy terrible an' all,"" said Hagrid, with a sudden shudder.",['Hagrid']
"""Gotta walk past 'em ev'ry time I want a drink in the Three Broomsticks.",['the Three Broomsticks']
"'S like bein' back in Azkaban --""
  He fell silent, gulping his tea.",['Azkaban']
"Harry, Ron, and Hermione watched him breathlessly.","['Harry, Ron', 'Hermione']"
They had never heard Hagrid talk about his brief spell in Azkaban before.,"['Hagrid', 'Azkaban']"
"After a pause, Hermione said timidly, ""Is it awful in there, Hagrid?""
  ""Yeh've no idea,"" said Hagrid quietly.","['Hermione', 'Hagrid', 'Hagrid']"
"""Never bin anywhere like it.",[]
Thought I was goin' mad.,[]
Kep' goin' over horrible stuff in me mind...,[]
the day I got expelled from Hogwarts... day me dad died...,[]
"day I had ter let Norbert go....""
  His eyes filled with tears.",['Norbert']
"Norbert was the baby dragon Hagrid had once won in a game of cards.
  ",['Norbert']
"""Yeh can' really remember who yeh are after a while.",['Yeh']
An' yeh can' really see the point o' livin' at all.,['livin']
I used ter hope I'd jus' die in me sleep.,[]
"When they let me out, it was like bein' born again, ev'rythin'",[]
"I came floodin' back, it was the bes' feelin' in the world.",[]
"Mind, the dementors weren't keen on lettin' me go.",[]
"""
  ""But you were innocent!"" said Hermione.
  Hagrid snorted.
  ",[]
"""Think that matters to them?",[]
They don' care.,[]
"Long as they've got a couple o' hundred humans stuck there with 'em, so they can leech all the happiness out of 'em, they don' give a damn who's guilty an' who's not.","[""a couple o' hundred""]"
"""
  Hagrid went quiet for a moment, staring into his tea.",[]
"Then he said quietly, ""Thought o' jus' letting Buckbeak go... tryin' ter make him fly away...","[""Thought o' jus'"", 'Buckbeak']"
but how d'yeh explain ter a hippogriff it's gotta go inter hidin'?,"[""d'yeh""]"
"An' -an' I'm scared o' breakin' the law....""",[]
"He looked up at them, tears leaking down his face again.",[]
"""I don' ever want ter go back ter Azkaban.",['Azkaban']
"""
  The trip to Hagrid's, though far from fun, had nevertheless had the effect Ron and Hermione had hoped.","['Hagrid', 'Ron']"
"Though Harry had by no means forgotten about Black, he couldn't brood constantly on revenge if he wanted to help Hagrid win his case against the Committee for the Disposal of Dangerous Creatures.","['Harry', 'Hagrid', 'the Committee for the Disposal of Dangerous Creatures']"
"He, Ron, and Hermione went to the library the next day and returned to the empty common room laden with books that might help prepare a defense for Buckbeak.","['Ron', 'the next day', 'Buckbeak']"
"The three of them sat in front of the roaring fire, slowly turning the pages of dusty volumes about famous cases If marauding beasts, speaking occasionally when they ran across something relevant.
  ",['three']
"""Here's something... there was a case in 1722... but the hippogriff was convicted -- ugh, look what they did to it, that's disgusting --""
  ""This might help, look -- a manticore savaged someone in 1296, and they let the manticore off -- oh -- no, that was only because everyone was too scared to go near it.","['1722', '1296']"
"""
  Meanwhile, in the rest of the castle, the usual magnificent Christmas decorations had been put up, despite the fact that hardly any of the students remained to enjoy them.",['Christmas']
"Thick streamers of holly and mistletoe were strung along the corridors, mysterious lights shone from inside every suit of armor, and the Great Hall was filled with its usual twelve Christmas trees, glittering with golden stars.","['the Great Hall', 'twelve Christmas']"
"A powerful and delicious smell of cooking pervaded the corridors, and by Christmas Eve, it had grown so strong that even Scabbers poked his nose out of the shelter of Ron's pocket to sniff hopefully at the air.
  ","['Christmas Eve', 'Ron']"
"On Christmas morning, Harry was woken by Ron throwing his pillow at him.
  ","['Christmas morning', 'Harry', 'Ron']"
"""Oy! Presents!",[]
"""
  Harry reached for his glasses and put them on, squinting through the semi-darkness to the foot of his bed, where a small heap of parcels had appeared.",['Harry']
"Ron was already ripping the paper off his own presents.
  ",['Ron']
"'Another sweater from Mum... maroon again... see if you've got one.
  ",['Mum']
Harry had.,['Harry']
"Mrs. Weasley had sent him a scarlet sweater with the Gryffindor lion knitted on the front, also a dozen home-baked mince pies, some Christmas cake, and a box of nut brittle.","['Weasley', 'Gryffindor', 'dozen']"
"As he moved all these things aside, he saw a long, thin package lying underneath.
  ",[]
"""What's that?"" said Ron, looking over, a freshly unwrapped pair of maroon socks in his hand.
  ",['Ron']
"""Dunno...""
  Harry ripped the parcel open and gasped as a magnificent, gleaming broomstick rolled out onto his bedspread.",['Harry']
"Ron dropped his socks and jumped off his bed for a closer look.
  ",['Ron']
"""I don't believe it,"" he said hoarsely.
  ",[]
"It was a Firebolt, identical to the dream broom Harry had gone to see every day in Diagon Alley.","['Firebolt', 'Harry', 'Diagon Alley']"
Its handle glittered as he picked it up.,[]
"He could feel it vibrating and let go; it hung in midair, unsupported, at exactly the right height for him to mount it.",[]
"His eyes moved from the golden registration number at the top of the handle, right down to the perfectly smooth, streamlined birch twigs that made up the tail.
  ",[]
"""Who sent it to you?"" said Ron in a hushed voice.
  ""Look and see if there's a card,"" said Harry.
  ","['Ron', 'Harry']"
"Ron ripped apart the Firebolt's wrappings.
  ","['Ron', 'Firebolt']"
"""Nothing!",[]
"Blimey, who'd spend that much on you?""
  ""Well,"" said Harry, feeling stunned, ""I'm betting it wasn't the Dursleys.",['Harry']
"""
  I bet it was Dumbledore,"" said Ron, now walking around and around the Firebolt, taking in every glorious inch.","['Dumbledore', 'Ron', 'Firebolt']"
"""He sent you the Invisibility Cloak anonymously....""
  ""That was my dad's, though,"" said Harry.","['the Invisibility Cloak', 'Harry']"
"""Dumbledore was just Passing it on to me.",[]
He wouldn't spend hundreds of Galleons on me.,['hundreds']
"He can't go giving students stuff like this --""
  ""That's why he wouldn't say it was from him!"" said Ron.",['Ron']
"""In case some git like Malfoy said it was favoritism.",['Malfoy']
"Hey, Harry"" -- Ron gave a great whoop of laughter -- ""Malfoy!","['Harry"" -- Ron']"
Wait till he sees you on this!,[]
He'll be sick as a pig!,[]
"This is an international standard broom, this is!""
  ""I can't believe this,"" Harry muttered, running a hand along the Firebolt, while Ron sank onto Harry's bed, laughing his head off at the thought of Malfoy.","['Harry', 'Firebolt', 'Ron', 'Harry', 'Malfoy']"
"""Who -?""
  ""I know,"" said Ron, controlling himself, ""I know who it could've been -- Lupin!""
  ""What?"" said Harry, now starting to laugh himself ""Lupin?","['Ron', 'Lupin', 'Harry', 'Lupin']"
"Listen, if he had this much gold, he'd be able to buy himself some new robes.",[]
"""
  ""Yeah, but he likes you,"" said Ron.",['Ron']
"""And he was away when your Nimbus got smashed, and he might've heard about it and decided to visit Diagon Alley and get this for you --""
  ""What d'you mean, he was away?"" said Harry.","['Nimbus', 'Diagon Alley', 'Harry']"
"""He was ill when I was playing in that match.",[]
"""
  ""Well, he wasn't in the hospital wing,"" said Ron.",['Ron']
"""I was there, cleaning out the bedpans on that detention from Snape, remember?""
  Harry frowned at Ron.
  ","['Snape', 'Harry', 'Ron']"
"""I can't see Lupin affording something like this.",['Lupin']
"""
  ""What're you two laughing about?""
  Hermione had just come in, wearing her dressing gown and carrying Crookshanks, who was looking very grumpy, with a string of tinsel tied around his neck.
  ",['two']
"""Don't bring him in here!""",[]
"said Ron, hurriedly snatching Scabbers from the depths of his bed and stowing him in his pajama pocket.
  ",['Ron']
But Hermione wasn't listening.,[]
"She dropped Crookshanks onto Seamus's empty bed and stared, open-mouthed, at the Firebolt.
  ","['Seamus', 'Firebolt']"
"""Oh, Harry!",['Harry']
Who sent you that?,[]
"""
  ""No idea,"" said Harry.",['Harry']
"""There wasn't a card or anything with it.",[]
"""
  To his great surprise, Hermione did not appear either excited or intrigued by the news.",['Hermione']
